Timestamp,Tag,Value,Unit,Quality
2025-01-02 04:00:00,PUMP101.VIBRATION_RMS,2.562,mm/s,GOOD
2025-01-02 05:00:00,PUMP101.VIBRATION_RMS,2.565,mm/s,GOOD
2025-01-02 06:00:00,PUMP101.VIBRATION_RMS,2.821,mm/s,GOOD
2025-01-02 07:00:00,PUMP101.VIBRATION_RMS,2.439,mm/s,GOOD
2025-01-02 08:00:00,PUMP101.VIBRATION_RMS,2.423,mm/s,GOOD
2025-01-02 09:00:00,PUMP101.VIBRATION_RMS,2.378,mm/s,GOOD
2025-01-02 10:00:00,PUMP101.VIBRATION_RMS,2.592,mm/s,GOOD
2025-01-02 11:00:00,PUMP101.VIBRATION_RMS,2.669,mm/s,BAD
2025-01-02 12:00:00,PUMP101.VIBRATION_RMS,2.483,mm/s,GOOD
2025-01-02 13:00:00,PUMP101.VIBRATION_RMS,2.374,mm/s,GOOD
2025-01-02 14:00:00,PUMP101.VIBRATION_RMS,2.376,mm/s,GOOD
2025-01-02 15:00:00,PUMP101.VIBRATION_RMS,2.598,mm/s,GOOD
2025-01-02 16:00:00,PUMP101.VIBRATION_RMS,2.611,mm/s,GOOD
2025-01-02 17:00:00,PUMP101.VIBRATION_RMS,2.581,mm/s,GOOD
2025-01-02 18:00:00,PUMP101.VIBRATION_RMS,2.4,mm/s,GOOD
2025-01-02 19:00:00,PUMP101.VIBRATION_RMS,2.535,mm/s,GOOD
2025-01-02 20:00:00,PUMP101.VIBRATION_RMS,2.518,mm/s,GOOD
2025-01-02 21:00:00,PUMP101.VIBRATION_RMS,2.533,mm/s,GOOD
2025-01-02 22:00:00,PUMP101.VIBRATION_RMS,2.631,mm/s,GOOD
2025-01-02 23:00:00,PUMP101.VIBRATION_RMS,2.534,mm/s,GOOD
2025-01-03 00:00:00,PUMP101.VIBRATION_RMS,2.602,mm/s,GOOD
2025-01-03 01:00:00,PUMP101.VIBRATION_RMS,2.51,mm/s,GOOD
2025-01-03 02:00:00,PUMP101.VIBRATION_RMS,2.543,mm/s,GOOD
2025-01-03 03:00:00,PUMP101.VIBRATION_RMS,2.595,mm/s,GOOD
2025-01-03 04:00:00,PUMP101.VIBRATION_RMS,2.281,mm/s,GOOD
2025-01-03 05:00:00,PUMP101.VIBRATION_RMS,2.452,mm/s,GOOD
2025-01-03 06:00:00,PUMP101.VIBRATION_RMS,2.429,mm/s,GOOD
2025-01-03 07:00:00,PUMP101.VIBRATION_RMS,2.404,mm/s,GOOD
2025-01-03 08:00:00,PUMP101.VIBRATION_RMS,2.459,mm/s,GOOD
2025-01-03 09:00:00,PUMP101.VIBRATION_RMS,2.724,mm/s,GOOD
2025-01-03 10:00:00,PUMP101.VIBRATION_RMS,2.37,mm/s,GOOD
2025-01-03 11:00:00,PUMP101.VIBRATION_RMS,2.645,mm/s,GOOD
2025-01-03 12:00:00,PUMP101.VIBRATION_RMS,2.248,mm/s,GOOD
2025-01-03 13:00:00,PUMP101.VIBRATION_RMS,2.45,mm/s,GOOD
2025-01-03 14:00:00,PUMP101.VIBRATION_RMS,2.524,mm/s,GOOD
2025-01-03 15:00:00,PUMP101.VIBRATION_RMS,2.588,mm/s,GOOD
2025-01-03 16:00:00,PUMP101.VIBRATION_RMS,2.607,mm/s,GOOD
2025-01-03 17:00:00,PUMP101.VIBRATION_RMS,2.619,mm/s,GOOD
2025-01-03 18:00:00,PUMP101.VIBRATION_RMS,2.448,mm/s,GOOD
2025-01-03 19:00:00,PUMP101.VIBRATION_RMS,2.431,mm/s,GOOD
2025-01-03 20:00:00,PUMP101.VIBRATION_RMS,2.629,mm/s,GOOD
2025-01-03 21:00:00,PUMP101.VIBRATION_RMS,2.471,mm/s,GOOD
2025-01-03 22:00:00,PUMP101.VIBRATION_RMS,2.309,mm/s,GOOD
2025-01-03 23:00:00,PUMP101.VIBRATION_RMS,2.33,mm/s,GOOD
2025-01-04 00:00:00,PUMP101.VIBRATION_RMS,2.362,mm/s,GOOD
2025-01-04 01:00:00,PUMP101.VIBRATION_RMS,2.575,mm/s,GOOD
2025-01-04 02:00:00,PUMP101.VIBRATION_RMS,2.521,mm/s,GOOD
2025-01-04 03:00:00,PUMP101.VIBRATION_RMS,2.604,mm/s,GOOD
2025-01-04 04:00:00,PUMP101.VIBRATION_RMS,2.436,mm/s,GOOD
2025-01-04 05:00:00,PUMP101.VIBRATION_RMS,2.524,mm/s,GOOD
2025-01-04 06:00:00,PUMP101.VIBRATION_RMS,2.594,mm/s,GOOD
2025-01-04 07:00:00,PUMP101.VIBRATION_RMS,2.454,mm/s,GOOD
2025-01-04 08:00:00,PUMP101.VIBRATION_RMS,2.569,mm/s,GOOD
2025-01-04 09:00:00,PUMP101.VIBRATION_RMS,2.401,mm/s,GOOD
2025-01-04 10:00:00,PUMP101.VIBRATION_RMS,2.446,mm/s,GOOD
2025-01-04 11:00:00,PUMP101.VIBRATION_RMS,2.443,mm/s,GOOD
2025-01-04 12:00:00,PUMP101.VIBRATION_RMS,2.321,mm/s,GOOD
2025-01-04 13:00:00,PUMP101.VIBRATION_RMS,2.573,mm/s,GOOD
2025-01-04 14:00:00,PUMP101.VIBRATION_RMS,2.43,mm/s,GOOD
2025-01-04 15:00:00,PUMP101.VIBRATION_RMS,2.502,mm/s,GOOD
2025-01-04 16:00:00,PUMP101.VIBRATION_RMS,2.572,mm/s,GOOD
2025-01-04 17:00:00,PUMP101.VIBRATION_RMS,2.567,mm/s,GOOD
2025-01-04 18:00:00,PUMP101.VIBRATION_RMS,2.6,mm/s,GOOD
2025-01-04 19:00:00,PUMP101.VIBRATION_RMS,2.485,mm/s,GOOD
2025-01-04 20:00:00,PUMP101.VIBRATION_RMS,2.437,mm/s,GOOD
2025-01-04 21:00:00,PUMP101.VIBRATION_RMS,2.488,mm/s,GOOD
2025-01-04 22:00:00,PUMP101.VIBRATION_RMS,2.247,mm/s,GOOD
2025-01-04 23:00:00,PUMP101.VIBRATION_RMS,2.283,mm/s,GOOD
2025-01-05 00:00:00,PUMP101.VIBRATION_RMS,2.302,mm/s,GOOD
2025-01-05 01:00:00,PUMP101.VIBRATION_RMS,2.35,mm/s,GOOD
2025-01-05 02:00:00,PUMP101.VIBRATION_RMS,2.56,mm/s,GOOD
2025-01-05 03:00:00,PUMP101.VIBRATION_RMS,2.364,mm/s,GOOD
2025-01-05 04:00:00,PUMP101.VIBRATION_RMS,2.443,mm/s,GOOD
2025-01-05 05:00:00,PUMP101.VIBRATION_RMS,2.695,mm/s,GOOD
2025-01-05 06:00:00,PUMP101.VIBRATION_RMS,2.447,mm/s,GOOD
2025-01-05 07:00:00,PUMP101.VIBRATION_RMS,2.611,mm/s,GOOD
2025-01-05 08:00:00,PUMP101.VIBRATION_RMS,2.36,mm/s,GOOD
2025-01-05 09:00:00,PUMP101.VIBRATION_RMS,2.469,mm/s,GOOD
2025-01-05 10:00:00,PUMP101.VIBRATION_RMS,2.357,mm/s,GOOD
2025-01-05 11:00:00,PUMP101.VIBRATION_RMS,2.449,mm/s,GOOD
2025-01-05 12:00:00,PUMP101.VIBRATION_RMS,2.626,mm/s,GOOD
2025-01-05 13:00:00,PUMP101.VIBRATION_RMS,2.241,mm/s,GOOD
2025-01-05 14:00:00,PUMP101.VIBRATION_RMS,2.565,mm/s,GOOD
2025-01-05 15:00:00,PUMP101.VIBRATION_RMS,2.536,mm/s,GOOD
2025-01-05 16:00:00,PUMP101.VIBRATION_RMS,2.411,mm/s,GOOD
2025-01-05 17:00:00,PUMP101.VIBRATION_RMS,2.283,mm/s,GOOD
2025-01-05 18:00:00,PUMP101.VIBRATION_RMS,2.511,mm/s,GOOD
2025-01-05 19:00:00,PUMP101.VIBRATION_RMS,2.421,mm/s,BAD
2025-01-05 20:00:00,PUMP101.VIBRATION_RMS,2.535,mm/s,GOOD
2025-01-05 21:00:00,PUMP101.VIBRATION_RMS,2.503,mm/s,GOOD
2025-01-05 22:00:00,PUMP101.VIBRATION_RMS,2.74,mm/s,GOOD
2025-01-05 23:00:00,PUMP101.VIBRATION_RMS,2.464,mm/s,GOOD
2025-01-06 00:00:00,PUMP101.VIBRATION_RMS,2.346,mm/s,GOOD
2025-01-06 01:00:00,PUMP101.VIBRATION_RMS,2.527,mm/s,GOOD
2025-01-06 02:00:00,PUMP101.VIBRATION_RMS,2.533,mm/s,GOOD
2025-01-06 03:00:00,PUMP101.VIBRATION_RMS,2.704,mm/s,GOOD
2025-01-06 04:00:00,PUMP101.VIBRATION_RMS,2.625,mm/s,GOOD
2025-01-06 05:00:00,PUMP101.VIBRATION_RMS,2.554,mm/s,GOOD
2025-01-06 06:00:00,PUMP101.VIBRATION_RMS,2.719,mm/s,GOOD
2025-01-06 07:00:00,PUMP101.VIBRATION_RMS,2.322,mm/s,GOOD
2025-01-06 08:00:00,PUMP101.VIBRATION_RMS,2.404,mm/s,GOOD
2025-01-06 09:00:00,PUMP101.VIBRATION_RMS,2.361,mm/s,GOOD
2025-01-06 10:00:00,PUMP101.VIBRATION_RMS,2.442,mm/s,GOOD
2025-01-06 11:00:00,PUMP101.VIBRATION_RMS,2.293,mm/s,GOOD
2025-01-06 12:00:00,PUMP101.VIBRATION_RMS,2.595,mm/s,GOOD
2025-01-06 13:00:00,PUMP101.VIBRATION_RMS,2.467,mm/s,GOOD
2025-01-06 14:00:00,PUMP101.VIBRATION_RMS,2.279,mm/s,GOOD
2025-01-06 15:00:00,PUMP101.VIBRATION_RMS,2.348,mm/s,GOOD
2025-01-06 16:00:00,PUMP101.VIBRATION_RMS,2.547,mm/s,GOOD
2025-01-06 17:00:00,PUMP101.VIBRATION_RMS,2.626,mm/s,GOOD
2025-01-06 18:00:00,PUMP101.VIBRATION_RMS,2.8,mm/s,GOOD
2025-01-06 19:00:00,PUMP101.VIBRATION_RMS,2.937,mm/s,GOOD
2025-01-06 20:00:00,PUMP101.VIBRATION_RMS,2.562,mm/s,GOOD
2025-01-06 21:00:00,PUMP101.VIBRATION_RMS,2.352,mm/s,GOOD
2025-01-06 22:00:00,PUMP101.VIBRATION_RMS,2.18,mm/s,GOOD
2025-01-06 23:00:00,PUMP101.VIBRATION_RMS,2.54,mm/s,GOOD
2025-01-07 00:00:00,PUMP101.VIBRATION_RMS,2.378,mm/s,GOOD
2025-01-07 01:00:00,PUMP101.VIBRATION_RMS,2.438,mm/s,GOOD
2025-01-07 02:00:00,PUMP101.VIBRATION_RMS,2.408,mm/s,GOOD
2025-01-07 03:00:00,PUMP101.VIBRATION_RMS,2.479,mm/s,GOOD
2025-01-07 04:00:00,PUMP101.VIBRATION_RMS,2.66,mm/s,BAD
2025-01-07 05:00:00,PUMP101.VIBRATION_RMS,2.524,mm/s,GOOD
2025-01-07 06:00:00,PUMP101.VIBRATION_RMS,2.476,mm/s,GOOD
2025-01-07 07:00:00,PUMP101.VIBRATION_RMS,2.345,mm/s,GOOD
2025-01-07 08:00:00,PUMP101.VIBRATION_RMS,2.249,mm/s,GOOD
2025-01-07 09:00:00,PUMP101.VIBRATION_RMS,2.427,mm/s,GOOD
2025-01-07 10:00:00,PUMP101.VIBRATION_RMS,2.492,mm/s,GOOD
2025-01-07 11:00:00,PUMP101.VIBRATION_RMS,2.765,mm/s,GOOD
2025-01-07 12:00:00,PUMP101.VIBRATION_RMS,2.52,mm/s,GOOD
2025-01-07 13:00:00,PUMP101.VIBRATION_RMS,2.647,mm/s,GOOD
2025-01-07 14:00:00,PUMP101.VIBRATION_RMS,2.425,mm/s,GOOD
2025-01-07 15:00:00,PUMP101.VIBRATION_RMS,2.322,mm/s,GOOD
2025-01-07 16:00:00,PUMP101.VIBRATION_RMS,2.355,mm/s,GOOD
2025-01-07 17:00:00,PUMP101.VIBRATION_RMS,2.391,mm/s,GOOD
2025-01-07 18:00:00,PUMP101.VIBRATION_RMS,2.819,mm/s,GOOD
2025-01-07 19:00:00,PUMP101.VIBRATION_RMS,2.377,mm/s,GOOD
2025-01-07 20:00:00,PUMP101.VIBRATION_RMS,2.626,mm/s,GOOD
2025-01-07 21:00:00,PUMP101.VIBRATION_RMS,2.365,mm/s,GOOD
2025-01-07 22:00:00,PUMP101.VIBRATION_RMS,2.64,mm/s,GOOD
2025-01-07 23:00:00,PUMP101.VIBRATION_RMS,2.558,mm/s,GOOD
2025-01-08 00:00:00,PUMP101.VIBRATION_RMS,2.477,mm/s,GOOD
2025-01-08 01:00:00,PUMP101.VIBRATION_RMS,2.494,mm/s,GOOD
2025-01-08 02:00:00,PUMP101.VIBRATION_RMS,2.402,mm/s,GOOD
2025-01-08 03:00:00,PUMP101.VIBRATION_RMS,2.567,mm/s,GOOD
2025-01-08 04:00:00,PUMP101.VIBRATION_RMS,2.432,mm/s,GOOD
2025-01-08 05:00:00,PUMP101.VIBRATION_RMS,2.316,mm/s,GOOD
2025-01-08 06:00:00,PUMP101.VIBRATION_RMS,2.308,mm/s,GOOD
2025-01-08 07:00:00,PUMP101.VIBRATION_RMS,2.526,mm/s,GOOD
2025-01-08 08:00:00,PUMP101.VIBRATION_RMS,2.737,mm/s,GOOD
2025-01-08 09:00:00,PUMP101.VIBRATION_RMS,2.524,mm/s,GOOD
2025-01-08 10:00:00,PUMP101.VIBRATION_RMS,2.482,mm/s,GOOD
2025-01-08 11:00:00,PUMP101.VIBRATION_RMS,2.543,mm/s,GOOD
2025-01-08 12:00:00,PUMP101.VIBRATION_RMS,2.696,mm/s,GOOD
2025-01-08 13:00:00,PUMP101.VIBRATION_RMS,2.533,mm/s,GOOD
2025-01-08 14:00:00,PUMP101.VIBRATION_RMS,2.438,mm/s,GOOD
2025-01-08 15:00:00,PUMP101.VIBRATION_RMS,2.666,mm/s,GOOD
2025-01-08 16:00:00,PUMP101.VIBRATION_RMS,2.564,mm/s,GOOD
2025-01-08 17:00:00,PUMP101.VIBRATION_RMS,2.73,mm/s,GOOD
2025-01-08 18:00:00,PUMP101.VIBRATION_RMS,2.527,mm/s,GOOD
2025-01-08 19:00:00,PUMP101.VIBRATION_RMS,2.316,mm/s,GOOD
2025-01-08 20:00:00,PUMP101.VIBRATION_RMS,2.295,mm/s,GOOD
2025-01-08 21:00:00,PUMP101.VIBRATION_RMS,2.748,mm/s,GOOD
2025-01-08 22:00:00,PUMP101.VIBRATION_RMS,2.759,mm/s,GOOD
2025-01-08 23:00:00,PUMP101.VIBRATION_RMS,2.473,mm/s,GOOD
2025-01-09 00:00:00,PUMP101.VIBRATION_RMS,2.443,mm/s,GOOD
2025-01-09 01:00:00,PUMP101.VIBRATION_RMS,2.719,mm/s,GOOD
2025-01-09 02:00:00,PUMP101.VIBRATION_RMS,2.334,mm/s,GOOD
2025-01-09 03:00:00,PUMP101.VIBRATION_RMS,2.366,mm/s,GOOD
2025-01-09 04:00:00,PUMP101.VIBRATION_RMS,2.596,mm/s,GOOD
2025-01-09 05:00:00,PUMP101.VIBRATION_RMS,2.441,mm/s,GOOD
2025-01-09 06:00:00,PUMP101.VIBRATION_RMS,2.499,mm/s,GOOD
2025-01-09 07:00:00,PUMP101.VIBRATION_RMS,2.475,mm/s,GOOD
2025-01-09 08:00:00,PUMP101.VIBRATION_RMS,2.551,mm/s,GOOD
2025-01-09 09:00:00,PUMP101.VIBRATION_RMS,2.711,mm/s,GOOD
2025-01-09 10:00:00,PUMP101.VIBRATION_RMS,2.514,mm/s,GOOD
2025-01-09 11:00:00,PUMP101.VIBRATION_RMS,2.597,mm/s,GOOD
2025-01-09 12:00:00,PUMP101.VIBRATION_RMS,2.192,mm/s,GOOD
2025-01-09 13:00:00,PUMP101.VIBRATION_RMS,2.493,mm/s,GOOD
2025-01-09 14:00:00,PUMP101.VIBRATION_RMS,2.374,mm/s,GOOD
2025-01-09 15:00:00,PUMP101.VIBRATION_RMS,2.317,mm/s,GOOD
2025-01-09 16:00:00,PUMP101.VIBRATION_RMS,2.368,mm/s,GOOD
2025-01-09 17:00:00,PUMP101.VIBRATION_RMS,2.45,mm/s,GOOD
2025-01-09 18:00:00,PUMP101.VIBRATION_RMS,2.637,mm/s,GOOD
2025-01-09 19:00:00,PUMP101.VIBRATION_RMS,2.301,mm/s,GOOD
2025-01-09 20:00:00,PUMP101.VIBRATION_RMS,2.505,mm/s,GOOD
2025-01-09 21:00:00,PUMP101.VIBRATION_RMS,2.427,mm/s,GOOD
2025-01-09 22:00:00,PUMP101.VIBRATION_RMS,2.451,mm/s,GOOD
2025-01-09 23:00:00,PUMP101.VIBRATION_RMS,2.65,mm/s,GOOD
2025-01-10 00:00:00,PUMP101.VIBRATION_RMS,2.581,mm/s,GOOD
2025-01-10 01:00:00,PUMP101.VIBRATION_RMS,2.701,mm/s,GOOD
2025-01-10 02:00:00,PUMP101.VIBRATION_RMS,2.477,mm/s,GOOD
2025-01-10 03:00:00,PUMP101.VIBRATION_RMS,2.396,mm/s,GOOD
2025-01-10 04:00:00,PUMP101.VIBRATION_RMS,2.466,mm/s,GOOD
2025-01-10 05:00:00,PUMP101.VIBRATION_RMS,2.536,mm/s,GOOD
2025-01-10 06:00:00,PUMP101.VIBRATION_RMS,2.526,mm/s,GOOD
2025-01-10 07:00:00,PUMP101.VIBRATION_RMS,2.337,mm/s,GOOD
2025-01-10 08:00:00,PUMP101.VIBRATION_RMS,2.514,mm/s,GOOD
2025-01-10 09:00:00,PUMP101.VIBRATION_RMS,2.534,mm/s,GOOD
2025-01-10 10:00:00,PUMP101.VIBRATION_RMS,2.878,mm/s,GOOD
2025-01-10 11:00:00,PUMP101.VIBRATION_RMS,2.782,mm/s,GOOD
2025-01-10 12:00:00,PUMP101.VIBRATION_RMS,2.372,mm/s,BAD
2025-01-10 13:00:00,PUMP101.VIBRATION_RMS,2.457,mm/s,GOOD
2025-01-10 14:00:00,PUMP101.VIBRATION_RMS,2.28,mm/s,GOOD
2025-01-10 15:00:00,PUMP101.VIBRATION_RMS,2.411,mm/s,GOOD
2025-01-10 16:00:00,PUMP101.VIBRATION_RMS,2.547,mm/s,GOOD
2025-01-10 17:00:00,PUMP101.VIBRATION_RMS,2.681,mm/s,GOOD
2025-01-10 18:00:00,PUMP101.VIBRATION_RMS,2.391,mm/s,GOOD
2025-01-10 19:00:00,PUMP101.VIBRATION_RMS,2.402,mm/s,GOOD
2025-01-10 20:00:00,PUMP101.VIBRATION_RMS,2.178,mm/s,GOOD
2025-01-10 21:00:00,PUMP101.VIBRATION_RMS,2.476,mm/s,GOOD
2025-01-10 22:00:00,PUMP101.VIBRATION_RMS,2.341,mm/s,GOOD
2025-01-10 23:00:00,PUMP101.VIBRATION_RMS,2.421,mm/s,GOOD
2025-01-11 00:00:00,PUMP101.VIBRATION_RMS,2.368,mm/s,GOOD
2025-01-11 01:00:00,PUMP101.VIBRATION_RMS,2.486,mm/s,GOOD
2025-01-11 02:00:00,PUMP101.VIBRATION_RMS,2.236,mm/s,GOOD
2025-01-11 03:00:00,PUMP101.VIBRATION_RMS,2.28,mm/s,GOOD
2025-01-11 04:00:00,PUMP101.VIBRATION_RMS,2.819,mm/s,GOOD
2025-01-11 05:00:00,PUMP101.VIBRATION_RMS,2.307,mm/s,GOOD
2025-01-11 06:00:00,PUMP101.VIBRATION_RMS,2.335,mm/s,GOOD
2025-01-11 07:00:00,PUMP101.VIBRATION_RMS,2.776,mm/s,GOOD
2025-01-11 08:00:00,PUMP101.VIBRATION_RMS,2.936,mm/s,GOOD
2025-01-11 09:00:00,PUMP101.VIBRATION_RMS,2.324,mm/s,GOOD
2025-01-11 10:00:00,PUMP101.VIBRATION_RMS,2.445,mm/s,GOOD
2025-01-11 11:00:00,PUMP101.VIBRATION_RMS,2.551,mm/s,GOOD
2025-01-11 12:00:00,PUMP101.VIBRATION_RMS,2.759,mm/s,GOOD
2025-01-11 13:00:00,PUMP101.VIBRATION_RMS,2.352,mm/s,GOOD
2025-01-11 14:00:00,PUMP101.VIBRATION_RMS,2.463,mm/s,GOOD
2025-01-11 15:00:00,PUMP101.VIBRATION_RMS,2.617,mm/s,GOOD
2025-01-11 16:00:00,PUMP101.VIBRATION_RMS,2.565,mm/s,BAD
2025-01-11 17:00:00,PUMP101.VIBRATION_RMS,2.444,mm/s,GOOD
2025-01-11 18:00:00,PUMP101.VIBRATION_RMS,2.48,mm/s,GOOD
2025-01-11 19:00:00,PUMP101.VIBRATION_RMS,2.294,mm/s,GOOD
2025-01-11 20:00:00,PUMP101.VIBRATION_RMS,2.464,mm/s,GOOD
2025-01-11 21:00:00,PUMP101.VIBRATION_RMS,2.46,mm/s,GOOD
2025-01-11 22:00:00,PUMP101.VIBRATION_RMS,2.535,mm/s,GOOD
2025-01-11 23:00:00,PUMP101.VIBRATION_RMS,2.417,mm/s,GOOD
2025-01-12 00:00:00,PUMP101.VIBRATION_RMS,2.571,mm/s,GOOD
2025-01-12 01:00:00,PUMP101.VIBRATION_RMS,2.652,mm/s,GOOD
2025-01-12 02:00:00,PUMP101.VIBRATION_RMS,2.523,mm/s,GOOD
2025-01-12 03:00:00,PUMP101.VIBRATION_RMS,2.553,mm/s,GOOD
2025-01-12 04:00:00,PUMP101.VIBRATION_RMS,2.508,mm/s,GOOD
2025-01-12 05:00:00,PUMP101.VIBRATION_RMS,2.5,mm/s,GOOD
2025-01-12 06:00:00,PUMP101.VIBRATION_RMS,2.392,mm/s,GOOD
2025-01-12 07:00:00,PUMP101.VIBRATION_RMS,2.547,mm/s,GOOD
2025-01-12 08:00:00,PUMP101.VIBRATION_RMS,2.485,mm/s,GOOD
2025-01-12 09:00:00,PUMP101.VIBRATION_RMS,2.814,mm/s,GOOD
2025-01-12 10:00:00,PUMP101.VIBRATION_RMS,2.736,mm/s,GOOD
2025-01-12 11:00:00,PUMP101.VIBRATION_RMS,2.558,mm/s,GOOD
2025-01-12 12:00:00,PUMP101.VIBRATION_RMS,2.386,mm/s,GOOD
2025-01-12 13:00:00,PUMP101.VIBRATION_RMS,2.333,mm/s,GOOD
2025-01-12 14:00:00,PUMP101.VIBRATION_RMS,2.679,mm/s,GOOD
2025-01-12 15:00:00,PUMP101.VIBRATION_RMS,2.539,mm/s,GOOD
2025-01-12 16:00:00,PUMP101.VIBRATION_RMS,2.572,mm/s,GOOD
2025-01-12 17:00:00,PUMP101.VIBRATION_RMS,2.238,mm/s,GOOD
2025-01-12 18:00:00,PUMP101.VIBRATION_RMS,2.639,mm/s,GOOD
2025-01-12 19:00:00,PUMP101.VIBRATION_RMS,2.568,mm/s,GOOD
2025-01-12 20:00:00,PUMP101.VIBRATION_RMS,2.333,mm/s,BAD
2025-01-12 21:00:00,PUMP101.VIBRATION_RMS,2.429,mm/s,GOOD
2025-01-12 22:00:00,PUMP101.VIBRATION_RMS,2.54,mm/s,GOOD
2025-01-12 23:00:00,PUMP101.VIBRATION_RMS,2.508,mm/s,GOOD
2025-01-13 00:00:00,PUMP101.VIBRATION_RMS,2.456,mm/s,GOOD
2025-01-13 01:00:00,PUMP101.VIBRATION_RMS,2.484,mm/s,GOOD
2025-01-13 02:00:00,PUMP101.VIBRATION_RMS,2.462,mm/s,GOOD
2025-01-13 03:00:00,PUMP101.VIBRATION_RMS,2.523,mm/s,GOOD
2025-01-13 04:00:00,PUMP101.VIBRATION_RMS,2.721,mm/s,GOOD
2025-01-13 05:00:00,PUMP101.VIBRATION_RMS,2.115,mm/s,GOOD
2025-01-13 06:00:00,PUMP101.VIBRATION_RMS,2.464,mm/s,GOOD
2025-01-13 07:00:00,PUMP101.VIBRATION_RMS,2.526,mm/s,BAD
2025-01-13 08:00:00,PUMP101.VIBRATION_RMS,2.544,mm/s,GOOD
2025-01-13 09:00:00,PUMP101.VIBRATION_RMS,2.444,mm/s,GOOD
2025-01-13 10:00:00,PUMP101.VIBRATION_RMS,2.236,mm/s,GOOD
2025-01-13 11:00:00,PUMP101.VIBRATION_RMS,2.549,mm/s,GOOD
2025-01-13 12:00:00,PUMP101.VIBRATION_RMS,2.759,mm/s,GOOD
2025-01-13 13:00:00,PUMP101.VIBRATION_RMS,2.27,mm/s,GOOD
2025-01-13 14:00:00,PUMP101.VIBRATION_RMS,2.63,mm/s,GOOD
2025-01-13 15:00:00,PUMP101.VIBRATION_RMS,2.451,mm/s,GOOD
2025-01-13 16:00:00,PUMP101.VIBRATION_RMS,2.491,mm/s,GOOD
2025-01-13 17:00:00,PUMP101.VIBRATION_RMS,2.342,mm/s,GOOD
2025-01-13 18:00:00,PUMP101.VIBRATION_RMS,2.45,mm/s,GOOD
2025-01-13 19:00:00,PUMP101.VIBRATION_RMS,2.695,mm/s,GOOD
2025-01-13 20:00:00,PUMP101.VIBRATION_RMS,2.587,mm/s,GOOD
2025-01-13 21:00:00,PUMP101.VIBRATION_RMS,2.76,mm/s,GOOD
2025-01-13 22:00:00,PUMP101.VIBRATION_RMS,2.677,mm/s,GOOD
2025-01-13 23:00:00,PUMP101.VIBRATION_RMS,2.566,mm/s,GOOD
2025-01-14 00:00:00,PUMP101.VIBRATION_RMS,2.762,mm/s,GOOD
2025-01-14 01:00:00,PUMP101.VIBRATION_RMS,2.566,mm/s,GOOD
2025-01-14 02:00:00,PUMP101.VIBRATION_RMS,2.624,mm/s,GOOD
2025-01-14 03:00:00,PUMP101.VIBRATION_RMS,2.456,mm/s,GOOD
2025-01-14 04:00:00,PUMP101.VIBRATION_RMS,2.51,mm/s,GOOD
